,block,condition,trial_word,latency,errors,correct,response,subjnum
2910,3,"Death/Not Me,Life/Me",Myself,524,0,1,Life/Me,16
2911,3,"Death/Not Me,Life/Me",Suicide,854,0,1,Death/Not Me,16
2912,3,"Death/Not Me,Life/Me",Self,444,0,1,Life/Me,16
2913,3,"Death/Not Me,Life/Me",Thrive,680,0,1,Life/Me,16
2914,3,"Death/Not Me,Life/Me",Their,417,0,1,Death/Not Me,16
2915,3,"Death/Not Me,Life/Me",Thrive,513,1,0,Life/Me,16
2916,3,"Death/Not Me,Life/Me",Other,424,0,1,Death/Not Me,16
2917,3,"Death/Not Me,Life/Me",Dead,555,0,1,Death/Not Me,16
2918,3,"Death/Not Me,Life/Me",I,2655,0,1,Life/Me,16
2919,3,"Death/Not Me,Life/Me",Breathing,1087,1,0,Life/Me,16
2920,3,"Death/Not Me,Life/Me",Self,1463,0,1,Life/Me,16
2921,3,"Death/Not Me,Life/Me",Them,750,0,1,Death/Not Me,16
2922,3,"Death/Not Me,Life/Me",Deceased,945,0,1,Death/Not Me,16
2923,3,"Death/Not Me,Life/Me",I,501,0,1,Life/Me,16
2924,3,"Death/Not Me,Life/Me",Die,558,1,0,Death/Not Me,16
2925,3,"Death/Not Me,Life/Me",I,1128,0,1,Life/Me,16
2926,3,"Death/Not Me,Life/Me",Living,736,1,0,Life/Me,16
2927,3,"Death/Not Me,Life/Me",They,464,0,1,Death/Not Me,16
2928,3,"Death/Not Me,Life/Me",Other,695,0,1,Death/Not Me,16
2929,3,"Death/Not Me,Life/Me",Thrive,1371,0,1,Life/Me,16
2930,3,"Death/Not Me,Life/Me",Mine,1379,0,1,Life/Me,16
2931,3,"Death/Not Me,Life/Me",Suicide,1461,0,1,Death/Not Me,16
2932,3,"Death/Not Me,Life/Me",Them,572,0,1,Death/Not Me,16
2933,3,"Death/Not Me,Life/Me",Deceased,1313,0,1,Death/Not Me,16
2934,3,"Death/Not Me,Life/Me",Their,1178,0,1,Death/Not Me,16
2935,3,"Death/Not Me,Life/Me",Alive,499,0,1,Life/Me,16
2936,3,"Death/Not Me,Life/Me",Myself,1481,0,1,Life/Me,16
2937,3,"Death/Not Me,Life/Me",Breathing,1324,0,1,Life/Me,16
2938,3,"Death/Not Me,Life/Me",Dead,734,1,0,Death/Not Me,16
2939,3,"Death/Not Me,Life/Me",Die,571,1,0,Death/Not Me,16
2940,4,"Life,Death",Deceased,751,0,1,Death,16
2941,4,"Life,Death",Die,580,0,1,Death,16
2942,4,"Life,Death",Thrive,713,0,1,Life,16
2943,4,"Life,Death",Deceased,1693,0,1,Death,16
2944,4,"Life,Death",Die,2370,0,1,Death,16
2945,4,"Life,Death",Alive,1107,1,0,Life,16
2946,4,"Life,Death",Thrive,401,1,0,Life,16
2947,4,"Life,Death",Breathing,1804,0,1,Life,16
2948,4,"Life,Death",Suicide,539,0,1,Death,16
2949,4,"Life,Death",Die,701,0,1,Death,16
2950,4,"Life,Death",Dead,799,0,1,Death,16
2951,4,"Life,Death",Alive,896,0,1,Life,16
2952,4,"Life,Death",Living,522,0,1,Life,16
2953,4,"Life,Death",Deceased,636,0,1,Death,16
2954,4,"Life,Death",Breathing,731,1,0,Life,16
2955,4,"Life,Death",Alive,627,0,1,Life,16
2956,4,"Life,Death",Living,906,0,1,Life,16
2957,4,"Life,Death",Deceased,670,0,1,Death,16
2958,4,"Life,Death",Suicide,699,1,0,Death,16
2959,4,"Life,Death",Die,951,0,1,Death,16
2960,4,"Life,Death",Dead,2003,0,1,Death,16
2961,4,"Life,Death",Thrive,604,1,0,Life,16
2962,4,"Life,Death",Deceased,412,0,1,Death,16
2963,4,"Life,Death",Dead,444,0,1,Death,16
2964,4,"Life,Death",Suicide,499,0,1,Death,16
2965,4,"Life,Death",Breathing,736,0,1,Life,16
2966,4,"Life,Death",Living,712,0,1,Life,16
2967,4,"Life,Death",Suicide,947,0,1,Death,16
2968,4,"Life,Death",Thrive,803,0,1,Life,16
2969,4,"Life,Death",Living,527,0,1,Life,16
2970,4,"Life,Death",Thrive,508,0,1,Life,16
2971,4,"Life,Death",Alive,1086,0,1,Life,16
2972,4,"Life,Death",Breathing,588,0,1,Life,16
2973,4,"Life,Death",Dead,722,0,1,Death,16
2974,4,"Life,Death",Dead,1649,0,1,Death,16
2975,4,"Life,Death",Breathing,600,0,1,Life,16
2976,4,"Life,Death",Suicide,807,0,1,Death,16
2977,4,"Life,Death",Die,3592,0,1,Death,16
2978,4,"Life,Death",Living,908,0,1,Life,16
2979,4,"Life,Death",Alive,408,1,0,Life,16
2980,5,"Life/Not Me,Death/Me",Other,852,0,1,Life/Not Me,16
2981,5,"Life/Not Me,Death/Me",Dead,2208,0,1,Death/Me,16
2982,5,"Life/Not Me,Death/Me",Myself,678,0,1,Death/Me,16
2983,5,"Life/Not Me,Death/Me",Suicide,474,0,1,Death/Me,16
2984,5,"Life/Not Me,Death/Me",Breathing,862,0,1,Life/Not Me,16
2985,5,"Life/Not Me,Death/Me",Mine,1325,0,1,Death/Me,16
2986,5,"Life/Not Me,Death/Me",Thrive,540,1,0,Life/Not Me,16
2987,5,"Life/Not Me,Death/Me",I,686,0,1,Death/Me,16
2988,5,"Life/Not Me,Death/Me",Suicide,640,0,1,Death/Me,16
2989,5,"Life/Not Me,Death/Me",Their,1029,1,0,Life/Not Me,16
2990,5,"Life/Not Me,Death/Me",Die,497,0,1,Death/Me,16
2991,5,"Life/Not Me,Death/Me",Them,911,0,1,Life/Not Me,16
2992,5,"Life/Not Me,Death/Me",Living,553,1,0,Life/Not Me,16
2993,5,"Life/Not Me,Death/Me",Dead,702,0,1,Death/Me,16
2994,5,"Life/Not Me,Death/Me",Myself,1048,0,1,Death/Me,16
2995,5,"Life/Not Me,Death/Me",Alive,708,1,0,Life/Not Me,16
2996,5,"Life/Not Me,Death/Me",They,680,0,1,Life/Not Me,16
2997,5,"Life/Not Me,Death/Me",Deceased,575,1,0,Death/Me,16
2998,5,"Life/Not Me,Death/Me",Other,825,1,0,Life/Not Me,16
2999,5,"Life/Not Me,Death/Me",Self,1953,0,1,Death/Me,16
3000,6,"Life/Not Me,Death/Me",Their,790,0,1,Life/Not Me,16
3001,6,"Life/Not Me,Death/Me",Living,569,0,1,Life/Not Me,16
3002,6,"Life/Not Me,Death/Me",Self,691,0,1,Death/Me,16
3003,6,"Life/Not Me,Death/Me",Thrive,485,0,1,Life/Not Me,16
3004,6,"Life/Not Me,Death/Me",Other,782,0,1,Life/Not Me,16
3005,6,"Life/Not Me,Death/Me",Die,802,0,1,Death/Me,16
3006,6,"Life/Not Me,Death/Me",Their,638,0,1,Life/Not Me,16
3007,6,"Life/Not Me,Death/Me",I,725,0,1,Death/Me,16
3008,6,"Life/Not Me,Death/Me",Living,777,0,1,Life/Not Me,16
3009,6,"Life/Not Me,Death/Me",Them,1265,0,1,Life/Not Me,16
3010,6,"Life/Not Me,Death/Me",Alive,681,0,1,Life/Not Me,16
3011,6,"Life/Not Me,Death/Me",Myself,1448,0,1,Death/Me,16
3012,6,"Life/Not Me,Death/Me",Suicide,586,0,1,Death/Me,16
3013,6,"Life/Not Me,Death/Me",Dead,727,0,1,Death/Me,16
3014,6,"Life/Not Me,Death/Me",Their,748,0,1,Life/Not Me,16
3015,6,"Life/Not Me,Death/Me",Thrive,587,0,1,Life/Not Me,16
3016,6,"Life/Not Me,Death/Me",Myself,785,1,0,Death/Me,16
3017,6,"Life/Not Me,Death/Me",Breathing,625,0,1,Life/Not Me,16
3018,6,"Life/Not Me,Death/Me",Self,1619,0,1,Death/Me,16
3019,6,"Life/Not Me,Death/Me",Deceased,1036,0,1,Death/Me,16
3020,6,"Life/Not Me,Death/Me",Other,603,0,1,Life/Not Me,16
3021,6,"Life/Not Me,Death/Me",Dead,907,0,1,Death/Me,16
3022,6,"Life/Not Me,Death/Me",Deceased,700,0,1,Death/Me,16
3023,6,"Life/Not Me,Death/Me",I,898,0,1,Death/Me,16
3024,6,"Life/Not Me,Death/Me",Breathing,518,1,0,Life/Not Me,16
3025,6,"Life/Not Me,Death/Me",They,731,0,1,Life/Not Me,16
3026,6,"Life/Not Me,Death/Me",Alive,1002,0,1,Life/Not Me,16
3027,6,"Life/Not Me,Death/Me",Mine,626,0,1,Death/Me,16
3028,6,"Life/Not Me,Death/Me",Dead,512,0,1,Death/Me,16
3029,6,"Life/Not Me,Death/Me",Myself,766,0,1,Death/Me,16
3030,6,"Life/Not Me,Death/Me",Suicide,555,0,1,Death/Me,16
3031,6,"Life/Not Me,Death/Me",Alive,682,0,1,Life/Not Me,16
3032,6,"Life/Not Me,Death/Me",Them,1317,0,1,Life/Not Me,16
3033,6,"Life/Not Me,Death/Me",Them,862,0,1,Life/Not Me,16
3034,6,"Life/Not Me,Death/Me",Mine,571,0,1,Death/Me,16
3035,6,"Life/Not Me,Death/Me",Living,868,1,0,Life/Not Me,16
3036,6,"Life/Not Me,Death/Me",They,1711,0,1,Life/Not Me,16
3037,6,"Life/Not Me,Death/Me",Die,1002,0,1,Death/Me,16
3038,6,"Life/Not Me,Death/Me",I,1078,0,1,Death/Me,16
3039,6,"Life/Not Me,Death/Me",Suicide,721,0,1,Death/Me,16
3040,0,"Death,Life",Suicide,670,0,1,Death,17
3041,0,"Death,Life",Living,918,0,1,Life,17
3042,0,"Death,Life",Thrive,1172,0,1,Life,17
3043,0,"Death,Life",Breathing,680,0,1,Life,17
3044,0,"Death,Life",Deceased,624,0,1,Death,17
3045,0,"Death,Life",Dead,1916,0,1,Death,17
3046,0,"Death,Life",Thrive,711,0,1,Life,17
3047,0,"Death,Life",Living,1038,0,1,Life,17
3048,0,"Death,Life",Alive,623,0,1,Life,17
3049,0,"Death,Life",Suicide,733,0,1,Death,17
3050,0,"Death,Life",Deceased,2250,0,1,Death,17
3051,0,"Death,Life",Dead,593,0,1,Death,17
3052,0,"Death,Life",Breathing,645,0,1,Life,17
3053,0,"Death,Life",Living,785,0,1,Life,17
3054,0,"Death,Life",Deceased,855,0,1,Death,17
3055,0,"Death,Life",Thrive,441,0,1,Life,17
3056,0,"Death,Life",Alive,1157,0,1,Life,17
3057,0,"Death,Life",Die,747,0,1,Death,17
3058,0,"Death,Life",Die,510,0,1,Death,17
3059,0,"Death,Life",Alive,619,0,1,Life,17
3060,1,"Not Me,Me",They,501,1,0,Not Me,17
3061,1,"Not Me,Me",Their,671,0,1,Not Me,17
3062,1,"Not Me,Me",Myself,506,0,1,Me,17
3063,1,"Not Me,Me",Mine,450,0,1,Me,17
3064,1,"Not Me,Me",Self,646,1,0,Me,17
3065,1,"Not Me,Me",Them,692,0,1,Not Me,17
3066,1,"Not Me,Me",I,791,0,1,Me,17
3067,1,"Not Me,Me",Myself,545,0,1,Me,17
3068,1,"Not Me,Me",They,841,1,0,Not Me,17
3069,1,"Not Me,Me",Self,657,0,1,Me,17
3070,1,"Not Me,Me",Other,1785,1,0,Not Me,17
3071,1,"Not Me,Me",I,840,1,0,Me,17
3072,1,"Not Me,Me",They,703,0,1,Not Me,17
3073,1,"Not Me,Me",Myself,885,0,1,Me,17
3074,1,"Not Me,Me",Mine,812,0,1,Me,17
3075,1,"Not Me,Me",Them,832,0,1,Not Me,17
3076,1,"Not Me,Me",Their,591,0,1,Not Me,17
3077,1,"Not Me,Me",Mine,593,0,1,Me,17
3078,1,"Not Me,Me",Other,445,0,1,Not Me,17
3079,1,"Not Me,Me",Them,1073,0,1,Not Me,17
3080,2,"Death/Not Me,Life/Me",Mine,889,1,0,Life/Me,17
3081,2,"Death/Not Me,Life/Me",Suicide,761,0,1,Death/Not Me,17
3082,2,"Death/Not Me,Life/Me",They,2442,0,1,Death/Not Me,17
3083,2,"Death/Not Me,Life/Me",Dead,1021,0,1,Death/Not Me,17
3084,2,"Death/Not Me,Life/Me",Myself,682,0,1,Life/Me,17
3085,2,"Death/Not Me,Life/Me",Dead,881,0,1,Death/Not Me,17
3086,2,"Death/Not Me,Life/Me",I,636,0,1,Life/Me,17
3087,2,"Death/Not Me,Life/Me",Suicide,654,0,1,Death/Not Me,17
3088,2,"Death/Not Me,Life/Me",Self,575,0,1,Life/Me,17
3089,2,"Death/Not Me,Life/Me",Their,511,0,1,Death/Not Me,17
3090,2,"Death/Not Me,Life/Me",Deceased,713,0,1,Death/Not Me,17
3091,2,"Death/Not Me,Life/Me",They,633,1,0,Death/Not Me,17
3092,2,"Death/Not Me,Life/Me",Breathing,508,0,1,Life/Me,17
3093,2,"Death/Not Me,Life/Me",Other,657,0,1,Death/Not Me,17
3094,2,"Death/Not Me,Life/Me",Die,448,1,0,Death/Not Me,17
3095,2,"Death/Not Me,Life/Me",Myself,495,0,1,Life/Me,17
3096,2,"Death/Not Me,Life/Me",Alive,1694,1,0,Life/Me,17
3097,2,"Death/Not Me,Life/Me",Them,762,0,1,Death/Not Me,17
3098,2,"Death/Not Me,Life/Me",Living,872,1,0,Life/Me,17
3099,2,"Death/Not Me,Life/Me",Thrive,591,1,0,Life/Me,17
3100,3,"Death/Not Me,Life/Me",Their,532,0,1,Death/Not Me,17
3101,3,"Death/Not Me,Life/Me",Alive,362,0,1,Life/Me,17
3102,3,"Death/Not Me,Life/Me",Mine,1042,0,1,Life/Me,17
3103,3,"Death/Not Me,Life/Me",Living,1108,0,1,Life/Me,17
3104,3,"Death/Not Me,Life/Me",Myself,764,0,1,Life/Me,17
3105,3,"Death/Not Me,Life/Me",Die,545,0,1,Death/Not Me,17
3106,3,"Death/Not Me,Life/Me",Myself,1099,0,1,Life/Me,17
3107,3,"Death/Not Me,Life/Me",Die,561,0,1,Death/Not Me,17
3108,3,"Death/Not Me,Life/Me",They,1595,0,1,Death/Not Me,17
3109,3,"Death/Not Me,Life/Me",Suicide,640,0,1,Death/Not Me,17
3110,3,"Death/Not Me,Life/Me",Mine,726,0,1,Life/Me,17
3111,3,"Death/Not Me,Life/Me",Living,811,0,1,Life/Me,17
3112,3,"Death/Not Me,Life/Me",Them,1234,1,0,Death/Not Me,17
3113,3,"Death/Not Me,Life/Me",Thrive,1190,0,1,Life/Me,17
3114,3,"Death/Not Me,Life/Me",Suicide,1136,0,1,Death/Not Me,17
3115,3,"Death/Not Me,Life/Me",Other,543,0,1,Death/Not Me,17
3116,3,"Death/Not Me,Life/Me",Dead,1241,0,1,Death/Not Me,17
3117,3,"Death/Not Me,Life/Me",Them,622,0,1,Death/Not Me,17
3118,3,"Death/Not Me,Life/Me",Myself,1325,0,1,Life/Me,17
3119,3,"Death/Not Me,Life/Me",Dead,565,0,1,Death/Not Me,17
3120,3,"Death/Not Me,Life/Me",They,810,0,1,Death/Not Me,17
3121,3,"Death/Not Me,Life/Me",Thrive,948,0,1,Life/Me,17
3122,3,"Death/Not Me,Life/Me",Mine,663,0,1,Life/Me,17
3123,3,"Death/Not Me,Life/Me",Living,602,0,1,Life/Me,17
3124,3,"Death/Not Me,Life/Me",Other,407,0,1,Death/Not Me,17
3125,3,"Death/Not Me,Life/Me",Suicide,1694,0,1,Death/Not Me,17
3126,3,"Death/Not Me,Life/Me",Their,1086,0,1,Death/Not Me,17
3127,3,"Death/Not Me,Life/Me",Die,518,0,1,Death/Not Me,17
3128,3,"Death/Not Me,Life/Me",I,392,0,1,Life/Me,17
3129,3,"Death/Not Me,Life/Me",Them,813,0,1,Death/Not Me,17
3130,3,"Death/Not Me,Life/Me",Alive,595,0,1,Life/Me,17
3131,3,"Death/Not Me,Life/Me",Self,897,0,1,Life/Me,17
3132,3,"Death/Not Me,Life/Me",Breathing,543,0,1,Life/Me,17
3133,3,"Death/Not Me,Life/Me",They,788,0,1,Death/Not Me,17
3134,3,"Death/Not Me,Life/Me",Thrive,3479,1,0,Life/Me,17
3135,3,"Death/Not Me,Life/Me",Self,603,1,0,Life/Me,17
3136,3,"Death/Not Me,Life/Me",Deceased,819,0,1,Death/Not Me,17
3137,3,"Death/Not Me,Life/Me",I,892,0,1,Life/Me,17
3138,3,"Death/Not Me,Life/Me",Breathing,1674,0,1,Life/Me,17
3139,3,"Death/Not Me,Life/Me",Deceased,634,0,1,Death/Not Me,17
3140,4,"Life,Death",Dead,2301,0,1,Death,17
3141,4,"Life,Death",Deceased,396,0,1,Death,17
3142,4,"Life,Death",Alive,1673,0,1,Life,17
3143,4,"Life,Death",Dead,1281,0,1,Death,17
3144,4,"Life,Death",Living,1019,0,1,Life,17
3145,4,"Life,Death",Breathing,612,1,0,Life,17
3146,4,"Life,Death",Suicide,608,0,1,Death,17
3147,4,"Life,Death",Die,1091,0,1,Death,17
3148,4,"Life,Death",Thrive,888,1,0,Life,17
3149,4,"Life,Death",Deceased,593,0,1,Death,17
3150,4,"Life,Death",Living,604,0,1,Life,17
3151,4,"Life,Death",Alive,651,1,0,Life,17
3152,4,"Life,Death",Suicide,704,1,0,Death,17
3153,4,"Life,Death",Dead,479,0,1,Death,17
3154,4,"Life,Death",Thrive,530,0,1,Life,17
3155,4,"Life,Death",Breathing,749,0,1,Life,17
3156,4,"Life,Death",Dead,1251,0,1,Death,17
3157,4,"Life,Death",Deceased,481,0,1,Death,17
3158,4,"Life,Death",Breathing,535,0,1,Life,17
3159,4,"Life,Death",Alive,741,0,1,Life,17
3160,4,"Life,Death",Die,713,0,1,Death,17
3161,4,"Life,Death",Die,671,0,1,Death,17
3162,4,"Life,Death",Thrive,833,0,1,Life,17
3163,4,"Life,Death",Living,651,0,1,Life,17
3164,4,"Life,Death",Deceased,575,0,1,Death,17
3165,4,"Life,Death",Suicide,933,0,1,Death,17
3166,4,"Life,Death",Breathing,813,0,1,Life,17
3167,4,"Life,Death",Alive,814,0,1,Life,17
3168,4,"Life,Death",Living,625,0,1,Life,17
3169,4,"Life,Death",Die,687,1,0,Death,17
3170,4,"Life,Death",Thrive,786,1,0,Life,17
3171,4,"Life,Death",Suicide,864,0,1,Death,17
3172,4,"Life,Death",Deceased,507,1,0,Death,17
3173,4,"Life,Death",Alive,1127,0,1,Life,17
3174,4,"Life,Death",Living,2743,0,1,Life,17
3175,4,"Life,Death",Breathing,1200,0,1,Life,17
3176,4,"Life,Death",Dead,619,0,1,Death,17
3177,4,"Life,Death",Die,614,0,1,Death,17
3178,4,"Life,Death",Thrive,855,0,1,Life,17
3179,4,"Life,Death",Suicide,651,1,0,Death,17
3180,5,"Life/Not Me,Death/Me",They,863,1,0,Life/Not Me,17
3181,5,"Life/Not Me,Death/Me",Deceased,1056,0,1,Death/Me,17
3182,5,"Life/Not Me,Death/Me",Their,826,1,0,Life/Not Me,17
3183,5,"Life/Not Me,Death/Me",Thrive,472,0,1,Life/Not Me,17
3184,5,"Life/Not Me,Death/Me",I,927,1,0,Death/Me,17
3185,5,"Life/Not Me,Death/Me",Alive,1026,1,0,Life/Not Me,17
3186,5,"Life/Not Me,Death/Me",Mine,1395,0,1,Death/Me,17
3187,5,"Life/Not Me,Death/Me",Dead,695,1,0,Death/Me,17
3188,5,"Life/Not Me,Death/Me",Self,751,1,0,Death/Me,17
3189,5,"Life/Not Me,Death/Me",Breathing,765,0,1,Life/Not Me,17
3190,5,"Life/Not Me,Death/Me",Other,896,0,1,Life/Not Me,17
3191,5,"Life/Not Me,Death/Me",Die,665,0,1,Death/Me,17
3192,5,"Life/Not Me,Death/Me",Myself,586,0,1,Death/Me,17
3193,5,"Life/Not Me,Death/Me",Suicide,977,0,1,Death/Me,17
3194,5,"Life/Not Me,Death/Me",Them,606,0,1,Life/Not Me,17
3195,5,"Life/Not Me,Death/Me",Living,767,1,0,Life/Not Me,17
3196,5,"Life/Not Me,Death/Me",Myself,1081,0,1,Death/Me,17
3197,5,"Life/Not Me,Death/Me",Deceased,491,1,0,Death/Me,17
3198,5,"Life/Not Me,Death/Me",Their,663,0,1,Life/Not Me,17
3199,5,"Life/Not Me,Death/Me",Living,548,1,0,Life/Not Me,17
3200,6,"Life/Not Me,Death/Me",Their,583,0,1,Life/Not Me,17
3201,6,"Life/Not Me,Death/Me",Mine,1526,0,1,Death/Me,17
3202,6,"Life/Not Me,Death/Me",Living,1030,0,1,Life/Not Me,17
3203,6,"Life/Not Me,Death/Me",Their,745,1,0,Life/Not Me,17
3204,6,"Life/Not Me,Death/Me",Die,530,0,1,Death/Me,17
3205,6,"Life/Not Me,Death/Me",Self,1555,1,0,Death/Me,17
3206,6,"Life/Not Me,Death/Me",Suicide,1416,1,0,Death/Me,17
3207,6,"Life/Not Me,Death/Me",Other,1239,1,0,Life/Not Me,17
3208,6,"Life/Not Me,Death/Me",Thrive,534,1,0,Life/Not Me,17
3209,6,"Life/Not Me,Death/Me",They,550,1,0,Life/Not Me,17
3210,6,"Life/Not Me,Death/Me",Breathing,1755,1,0,Life/Not Me,17
3211,6,"Life/Not Me,Death/Me",I,441,0,1,Death/Me,17
3212,6,"Life/Not Me,Death/Me",Die,537,0,1,Death/Me,17
3213,6,"Life/Not Me,Death/Me",Mine,792,1,0,Death/Me,17
3214,6,"Life/Not Me,Death/Me",Deceased,448,0,1,Death/Me,17
3215,6,"Life/Not Me,Death/Me",Self,2294,0,1,Death/Me,17
3216,6,"Life/Not Me,Death/Me",Alive,590,1,0,Life/Not Me,17
3217,6,"Life/Not Me,Death/Me",Other,465,1,0,Life/Not Me,17
3218,6,"Life/Not Me,Death/Me",Living,606,1,0,Life/Not Me,17
3219,6,"Life/Not Me,Death/Me",I,701,0,1,Death/Me,17
3220,6,"Life/Not Me,Death/Me",They,856,0,1,Life/Not Me,17
3221,6,"Life/Not Me,Death/Me",Breathing,808,0,1,Life/Not Me,17
3222,6,"Life/Not Me,Death/Me",Myself,541,0,1,Death/Me,17
3223,6,"Life/Not Me,Death/Me",Thrive,434,1,0,Life/Not Me,17
3224,6,"Life/Not Me,Death/Me",Them,710,1,0,Life/Not Me,17
3225,6,"Life/Not Me,Death/Me",Dead,792,0,1,Death/Me,17
3226,6,"Life/Not Me,Death/Me",Myself,470,1,0,Death/Me,17
3227,6,"Life/Not Me,Death/Me",Dead,740,1,0,Death/Me,17
3228,6,"Life/Not Me,Death/Me",Mine,624,0,1,Death/Me,17
3229,6,"Life/Not Me,Death/Me",Living,625,1,0,Life/Not Me,17
3230,6,"Life/Not Me,Death/Me",Other,618,1,0,Life/Not Me,17
3231,6,"Life/Not Me,Death/Me",Die,477,0,1,Death/Me,17
3232,6,"Life/Not Me,Death/Me",Breathing,526,1,0,Life/Not Me,17
3233,6,"Life/Not Me,Death/Me",Their,2283,1,0,Life/Not Me,17
3234,6,"Life/Not Me,Death/Me",Alive,694,1,0,Life/Not Me,17
3235,6,"Life/Not Me,Death/Me",Suicide,769,0,1,Death/Me,17
3236,6,"Life/Not Me,Death/Me",Dead,727,0,1,Death/Me,17
3237,6,"Life/Not Me,Death/Me",Myself,731,1,0,Death/Me,17
3238,6,"Life/Not Me,Death/Me",Deceased,458,0,1,Death/Me,17
3239,6,"Life/Not Me,Death/Me",Them,1734,0,1,Life/Not Me,17
3240,0,"Death,Life",Dead,935,0,1,Death,18
3241,0,"Death,Life",Thrive,1048,0,1,Life,18
3242,0,"Death,Life",Alive,982,0,1,Life,18
3243,0,"Death,Life",Deceased,488,0,1,Death,18
3244,0,"Death,Life",Die,668,0,1,Death,18
3245,0,"Death,Life",Suicide,669,0,1,Death,18
3246,0,"Death,Life",Breathing,373,0,1,Life,18
3247,0,"Death,Life",Living,1102,0,1,Life,18
3248,0,"Death,Life",Breathing,734,0,1,Life,18
3249,0,"Death,Life",Dead,1338,0,1,Death,18
3250,0,"Death,Life",Suicide,692,0,1,Death,18
3251,0,"Death,Life",Thrive,506,0,1,Life,18
3252,0,"Death,Life",Alive,649,0,1,Life,18
3253,0,"Death,Life",Living,698,0,1,Life,18
3254,0,"Death,Life",Die,433,0,1,Death,18
3255,0,"Death,Life",Deceased,515,0,1,Death,18
3256,0,"Death,Life",Suicide,463,0,1,Death,18
3257,0,"Death,Life",Die,909,0,1,Death,18
3258,0,"Death,Life",Deceased,503,0,1,Death,18
3259,0,"Death,Life",Breathing,656,0,1,Life,18
3260,1,"Not Me,Me",Them,556,0,1,Not Me,18
3261,1,"Not Me,Me",I,815,0,1,Me,18
3262,1,"Not Me,Me",Myself,1021,1,0,Me,18
3263,1,"Not Me,Me",Self,624,0,1,Me,18
3264,1,"Not Me,Me",Mine,770,0,1,Me,18
3265,1,"Not Me,Me",They,456,0,1,Not Me,18
3266,1,"Not Me,Me",Their,1815,0,1,Not Me,18
3267,1,"Not Me,Me",Other,3781,0,1,Not Me,18
3268,1,"Not Me,Me",They,880,0,1,Not Me,18
3269,1,"Not Me,Me",Them,659,0,1,Not Me,18
3270,1,"Not Me,Me",Myself,721,1,0,Me,18
3271,1,"Not Me,Me",Their,853,0,1,Not Me,18
3272,1,"Not Me,Me",Self,1193,0,1,Me,18
3273,1,"Not Me,Me",Mine,540,0,1,Me,18
3274,1,"Not Me,Me",I,669,0,1,Me,18
3275,1,"Not Me,Me",Other,807,0,1,Not Me,18
3276,1,"Not Me,Me",Mine,550,0,1,Me,18
3277,1,"Not Me,Me",They,720,0,1,Not Me,18
3278,1,"Not Me,Me",I,459,0,1,Me,18
3279,1,"Not Me,Me",Myself,799,0,1,Me,18
3280,2,"Death/Not Me,Life/Me",Living,547,0,1,Life/Me,18
3281,2,"Death/Not Me,Life/Me",They,1544,0,1,Death/Not Me,18
3282,2,"Death/Not Me,Life/Me",Dead,638,0,1,Death/Not Me,18
3283,2,"Death/Not Me,Life/Me",Other,604,0,1,Death/Not Me,18
3284,2,"Death/Not Me,Life/Me",Breathing,1346,0,1,Life/Me,18
3285,2,"Death/Not Me,Life/Me",Mine,1261,0,1,Life/Me,18
3286,2,"Death/Not Me,Life/Me",Deceased,2882,0,1,Death/Not Me,18
3287,2,"Death/Not Me,Life/Me",I,2549,0,1,Life/Me,18
3288,2,"Death/Not Me,Life/Me",Their,5168,0,1,Death/Not Me,18
3289,2,"Death/Not Me,Life/Me",Thrive,1042,0,1,Life/Me,18
3290,2,"Death/Not Me,Life/Me",Alive,691,0,1,Life/Me,18
3291,2,"Death/Not Me,Life/Me",Them,564,0,1,Death/Not Me,18
3292,2,"Death/Not Me,Life/Me",Die,492,0,1,Death/Not Me,18
3293,2,"Death/Not Me,Life/Me",Myself,640,0,1,Life/Me,18
3294,2,"Death/Not Me,Life/Me",Suicide,851,0,1,Death/Not Me,18
3295,2,"Death/Not Me,Life/Me",Them,768,0,1,Death/Not Me,18
3296,2,"Death/Not Me,Life/Me",Breathing,653,1,0,Life/Me,18
3297,2,"Death/Not Me,Life/Me",Other,440,0,1,Death/Not Me,18
3298,2,"Death/Not Me,Life/Me",Suicide,715,0,1,Death/Not Me,18
3299,2,"Death/Not Me,Life/Me",Self,589,0,1,Life/Me,18
3300,3,"Death/Not Me,Life/Me",Living,721,0,1,Life/Me,18
3301,3,"Death/Not Me,Life/Me",Breathing,2928,0,1,Life/Me,18
3302,3,"Death/Not Me,Life/Me",Myself,1417,0,1,Life/Me,18
3303,3,"Death/Not Me,Life/Me",Die,689,0,1,Death/Not Me,18
3304,3,"Death/Not Me,Life/Me",Mine,407,0,1,Life/Me,18
3305,3,"Death/Not Me,Life/Me",Deceased,569,0,1,Death/Not Me,18
3306,3,"Death/Not Me,Life/Me",Them,571,0,1,Death/Not Me,18
3307,3,"Death/Not Me,Life/Me",Die,1731,0,1,Death/Not Me,18
3308,3,"Death/Not Me,Life/Me",I,2087,0,1,Life/Me,18
3309,3,"Death/Not Me,Life/Me",Living,712,0,1,Life/Me,18
3310,3,"Death/Not Me,Life/Me",They,665,0,1,Death/Not Me,18
3311,3,"Death/Not Me,Life/Me",Myself,955,1,0,Life/Me,18
3312,3,"Death/Not Me,Life/Me",Alive,591,1,0,Life/Me,18
3313,3,"Death/Not Me,Life/Me",Mine,487,0,1,Life/Me,18
